Epoch,Training Loss,Validation Loss,Training Loss,Validation Loss,1 layer,2 layer,3 layer,4 layer,5 layer,12 layer,1 neuron,5 neuron,10 neuron,30 neuron
2751,0.715457,0.804266,0.45789248,0.48631136,1.110557598,0.899646078,0.728916863,0.59233349,0.476266792,0.437680224,3.541190159,1.525873879,1.114386668,0.686188209
2752,0.712082,0.738275,0.45573248,0.46411424,1.101410478,0.881928382,0.718742706,0.607394165,0.488715332,0.417702816,3.514019479,1.507714979,1.102986603,0.692515261
2753,0.714013,0.772817,0.45696832,0.4757856,1.080531838,0.86842547,0.701140376,0.575312301,0.491049841,0.42820704,3.514851519,1.497691679,1.084821798,0.692378209
2754,0.713763,0.704768,0.45680832,0.44817312,1.053569358,0.878855486,0.707484389,0.575187511,0.494150009,0.403355808,3.473357799,1.463463579,1.056042913,0.688012723
2755,0.715502,0.726862,0.45792128,0.46155648,1.092002718,0.886802174,0.717041739,0.600033392,0.492426713,0.415400832,3.505557839,1.498780279,1.093697108,0.693697426
2756,0.715264,0.684717,0.45776896,0.42844384,1.041940078,0.862752062,0.69100165,0.58480132,0.507441056,0.385599456,3.447013879,1.444476979,1.042574303,0.694848241
2757,0.71526,0.735413,0.4577664,0.46421536,1.094761598,0.901009278,0.738807423,0.627045938,0.53803675,0.417793824,3.508796159,1.501778879,1.096515918,0.730785176
2758,0.714374,0.720018,0.45719936,0.45900544,1.066201678,0.856161342,0.716129074,0.581303259,0.491442607,0.413104896,3.488906279,1.477553979,1.069039753,0.688664881
2759,0.713227,0.6975,0.45646528,0.44136736,1.039613598,0.848090878,0.686872703,0.583498162,0.50239853,0.397230624,3.457574159,1.448593879,1.041858668,0.6916376
2760,0.713773,0.759065,0.45681472,0.47130816,1.099259451,0.91420756,0.738566048,0.598452839,0.479162271,0.424177344,3.516937886,1.508098668,1.101469255,0.68494955
2761,0.715154,0.693068,0.45769856,0.436496,1.037497291,0.866397832,0.721918266,0.589534613,0.50162769,0.3928464,3.450844646,1.444170968,1.03916571,0.690136346
2762,0.71404,0.701792,0.4569856,0.44522752,1.070878811,0.881503048,0.706802439,0.577041951,0.470033561,0.400704768,3.475866926,1.473372868,1.071502325,0.670701422
2763,0.713104,0.730038,0.45638656,0.46180544,1.092906731,0.875525384,0.716820308,0.602256246,0.491404997,0.415624896,3.503058806,1.497982768,1.09417574,0.692720551
2764,0.713161,0.702797,0.45642304,0.4464736,1.043824891,0.854659912,0.71652793,0.604422344,0.501937875,0.40182624,3.462786046,1.453305468,1.046195035,0.692211394
2765,0.712659,0.782819,0.45610176,0.47855296,1.109754251,0.9002034,0.73736272,0.598290176,0.499032141,0.430697664,3.527430086,1.518592168,1.11196373,0.702944146
2766,0.712993,0.7256,0.45631552,0.46034976,1.067801051,0.87744084,0.734352672,0.594282138,0.48462571,0.414314784,3.487850286,1.477825668,1.070307205,0.683265702
2767,0.711544,0.735848,0.45538816,0.46316544,1.092866731,0.911493384,0.765594708,0.651275766,0.531820613,0.416848896,3.502798806,1.497832768,1.09410824,0.725023044
2768,0.712543,0.73184,0.45602752,0.46220256,1.086953851,0.90156308,0.746450464,0.604360372,0.517488297,0.415982304,3.498479486,1.492716668,1.088394555,0.712533971
2769,0.713871,0.774508,0.45687744,0.47628128,1.082482571,0.897186056,0.724948845,0.581959076,0.478367261,0.428653152,3.509922566,1.496202568,1.08591257,0.681934322
2770,0.713512,0.751315,0.45664768,0.46874464,1.083595931,0.872076744,0.724061396,0.599249116,0.479799293,0.421870176,3.502542606,1.493069268,1.085964265,0.682453288
2771,0.711488,0.709854,0.45535232,0.45378368,1.075684971,0.891747976,0.728998381,0.591598705,0.502478964,0.408405312,3.483226166,1.479455568,1.07662762,0.697874285
2772,0.712779,0.750218,0.45617856,0.46815904,1.081910331,0.866728264,0.728182612,0.609346089,0.523476871,0.421343136,3.500314206,1.491112268,1.084210815,0.71700395
2773,0.714346,0.709785,0.45718144,0.45280288,1.070804171,0.878243336,0.718594669,0.582875735,0.493100588,0.407522592,3.479004966,1.474904568,1.07182927,0.689461384
2774,0.712545,0.682727,0.4560288,0.42740352,1.058454811,0.852763848,0.703011079,0.590008863,0.48200709,0.384663168,3.447030926,1.452742868,1.057026825,0.676154246
2775,0.711331,0.751353,0.45525184,0.46805888,1.062560171,0.867248136,0.708198509,0.587758807,0.496207046,0.421252992,3.489338966,1.475949568,1.06590752,0.69215555
2776,0.714112,0.706824,0.45703168,0.4500352,1.074786491,0.883829192,0.717863354,0.604290683,0.497832547,0.40503168,3.477028446,1.475907468,1.075066735,0.693447531
2777,0.711844,0.761996,0.45558016,0.4716288,1.094630091,0.904504072,0.745203258,0.630562606,0.506450085,0.42446592,3.508143846,1.501386968,1.09631931,0.705437462
2778,0.713861,0.726216,0.45687104,0.46082464,1.074875931,0.895100744,0.723680596,0.601344476,0.506675581,0.414742176,3.487062606,1.480969268,1.076399265,0.701534318
2779,0.713409,0.746967,0.45658176,0.46732032,1.084821611,0.899857288,0.740285831,0.628628665,0.512502932,0.420588288,3.498131126,1.491476368,1.0864853,0.708297619
2780,0.711526,0.761971,0.45537664,0.47151904,1.078470331,0.884776264,0.710621012,0.584096809,0.482877447,0.424367136,3.498754206,1.488612268,1.081005815,0.684024411
2781,0.712541,0.737303,0.45602624,0.46395008,1.063951371,0.870361096,0.701888877,0.568311102,0.490648881,0.417555072,3.483525766,1.473738568,1.06639817,0.687266818
2782,0.710666,0.694817,0.45482624,0.4396112,1.046262491,0.841009992,0.694807994,0.567046395,0.458437116,0.39565008,3.449942446,1.448102468,1.046722485,0.656370186
2783,0.71217,0.759617,0.4557888,0.47097184,1.083873131,0.882698504,0.723758804,0.581007043,0.476405634,0.423874656,3.499708406,1.491790768,1.08585254,0.679482661
2784,0.711632,0.684686,0.45544448,0.42957632,1.055527611,0.877622088,0.702497671,0.597598137,0.515678509,0.386618688,3.443740126,1.449633868,1.054054175,0.702469581
2785,0.711174,0.786429,0.45515136,0.47923296,1.083034251,0.8692274,0.72698192,0.595585536,0.497668429,0.431309664,3.506750086,1.494892168,1.08599873,0.697113177
2786,0.71087,0.677451,0.4549568,0.42287456,1.054125851,0.87450068,0.725600544,0.585680436,0.476544348,0.380587104,3.435537486,1.444831668,1.051802305,0.670201812
2787,0.71349,0.731941,0.4566336,0.46253792,1.078439211,0.873151368,0.718921095,0.597136876,0.499309501,0.416284128,3.486957526,1.482698368,1.079504,0.695987274
2788,0.710502,0.748209,0.45472128,0.46678752,1.089338811,0.877471048,0.725576839,0.600861471,0.509089177,0.420108768,3.496256926,1.492797868,1.090203575,0.705830915
2789,0.71319,0.693553,0.4564416,0.43759008,1.045991371,0.870393096,0.703514477,0.602811582,0.493049265,0.393831072,3.444985766,1.445488568,1.04586567,0.683537126
2790,0.71045,0.687774,0.454688,0.43291904,1.045170331,0.867736264,0.713789012,0.600231209,0.516984967,0.389627136,3.439504206,1.442337268,1.044462065,0.702055427
2791,0.710844,0.693204,0.45494016,0.43800576,1.054907051,0.87672564,0.720580512,0.61366441,0.513731528,0.394205184,3.449059286,1.451983168,1.05417608,0.701381856
2792,0.711461,0.72567,0.45533504,0.45988192,1.076633211,0.890506568,0.739205255,0.607764204,0.515811363,0.413893728,3.481398526,1.479015868,1.077228875,0.708452264
2793,0.714041,0.693353,0.45698624,0.43712576,1.035327051,0.83626164,0.692209312,0.58176745,0.49661396,0.393413184,3.437589286,1.436458168,1.03560983,0.684582802
2794,0.710964,0.707602,0.45501696,0.45178944,1.049040731,0.862832584,0.714266068,0.575812854,0.489050283,0.406610496,3.458709806,1.453875268,1.050249365,0.68201528
2795,0.710451,0.748375,0.45468864,0.46682432,1.077125611,0.867300488,0.721440391,0.611952313,0.52436185,0.420141888,3.487387126,1.482256368,1.0784083,0.715940754
2796,0.711528,0.763368,0.45537792,0.47196672,1.100918011,0.911534408,0.767227527,0.634582021,0.508465617,0.424770048,3.504025726,1.502471868,1.101306475,0.707266867
2797,0.709983,0.71063,0.45438912,0.45459616,1.067797451,0.88183796,0.705470368,0.596776295,0.496221036,0.409136544,3.469694886,1.468746168,1.06803463,0.690726062
2798,0.710613,0.719325,0.45479232,0.45758016,1.061431451,0.85354516,0.716836128,0.585868903,0.476695122,0.411822144,3.469095886,1.465263668,1.062389505,0.674408831
2799,0.710661,0.729532,0.45482304,0.46086176,1.067763051,0.88701044,0.727208352,0.598166682,0.485333346,0.414775584,3.475143286,1.471453168,1.06868558,0.68255731
2800,0.710679,0.723434,0.45483456,0.45891616,1.087126606,0.874101285,0.718481028,0.575584822,0.479267858,0.413024544,3.482479463,1.484803035,1.086545713,0.680374893
2801,0.709846,0.690141,0.45430144,0.43538464,1.050245086,0.856996069,0.710796855,0.569437484,0.463549987,0.391846176,3.440107183,1.445176135,1.048977848,0.659875217
2802,0.71067,0.691495,0.4548288,0.4364208,1.059531246,0.864424997,0.713139998,0.607311998,0.518649598,0.39277872,3.445386423,1.452458835,1.057763143,0.705411445
2803,0.708948,0.704755,0.45372672,0.44970144,1.056261886,0.849009509,0.716807607,0.586646086,0.494116869,0.404731296,3.456632383,1.456447135,1.056308198,0.686582922
2804,0.711743,0.786455,0.45551552,0.47942336,1.089433806,0.907547045,0.760437636,0.634750109,0.531800087,0.431481024,3.502540263,1.495987035,1.091072113,0.724637477
2805,0.712007,0.787172,0.45568448,0.47973728,1.089997726,0.906798181,0.737838545,0.604270836,0.515416669,0.431763552,3.502736143,1.496366935,1.091590028,0.711606722
2806,0.711039,0.721064,0.45506496,0.45827296,1.073983406,0.887986725,0.72638938,0.613111504,0.522889203,0.412445664,3.472864663,1.473424035,1.073843563,0.712996169
2807,0.70966,0.739005,0.4541824,0.4635728,1.072733246,0.866186597,0.723749278,0.602199422,0.502159538,0.41721552,3.477139423,1.474936335,1.073284018,0.696714897
2808,0.711202,0.732312,0.45516928,0.46192448,1.068134926,0.858107941,0.696486353,0.559589082,0.451671266,0.415732032,3.472791943,1.470463435,1.068717053,0.6554297
2809,0.71118,0.70263,0.4551552,0.4469472,1.057407646,0.845926117,0.697940894,0.579552715,0.468442172,0.40225248,3.452051023,1.454729335,1.056738068,0.665699605
2810,0.709024,0.733106,0.45377536,0.4614816,1.061792046,0.880633637,0.71770691,0.574965528,0.498772422,0.41533344,3.468377623,1.465084835,1.062615243,0.692034905
2811,0.709842,0.761324,0.45429888,0.47077312,1.062533566,0.859626853,0.698501482,0.588801186,0.501440949,0.423695808,3.477639903,1.470086735,1.064421858,0.695170106
2812,0.710932,0.74587,0.45499648,0.46617664,1.069387086,0.862309669,0.714247735,0.586598188,0.478878551,0.419558976,3.476070183,1.472728635,1.070222473,0.677648568
2813,0.709592,0.707169,0.45413888,0.4518128,1.068473246,0.887178597,0.739342878,0.592274302,0.475819442,0.40663152,3.460849423,1.464661335,1.067520268,0.673587821
2814,0.70893,0.811066,0.4537152,0.48639872,1.079709166,0.900167333,0.720533866,0.591227093,0.490581675,0.437758848,3.500653303,1.490181235,1.082327183,0.690501587
2815,0.710345,0.722531,0.4546208,0.45852032,1.073280766,0.891824613,0.73345969,0.618367752,0.511494202,0.412668288,3.469160703,1.471220735,1.072765758,0.703439509
2816,0.709608,0.687498,0.45414912,0.43292352,1.041133966,0.844507173,0.706005738,0.594004591,0.501203673,0.389631168,3.427090503,1.434112235,1.039378533,0.687785385
2817,0.707743,0.772441,0.45295552,0.47365888,1.063719326,0.874575461,0.730060369,0.592848295,0.487478636,0.426292992,3.478718543,1.471218935,1.065594228,0.684226696
2818,0.708238,0.725433,0.45327232,0.45877472,1.074685166,0.871348133,0.721478506,0.586782805,0.485426244,0.412897248,3.468917303,1.471801235,1.073964183,0.682701242
2819,0.708285,0.704259,0.4533024,0.44943744,1.040797886,0.839838309,0.695070647,0.583256518,0.494605214,0.404493696,3.442236383,1.441517135,1.040977698,0.683987598
2820,0.71017,0.728578,0.4545088,0.46039936,1.065609806,0.873687845,0.711350276,0.581480221,0.486384177,0.414359424,3.465204263,1.465407035,1.065559113,0.682188749
2821,0.709969,0.883925,0.45438016,0.51004608,1.104306526,0.912645221,0.742116177,0.617292941,0.519834353,0.459041472,3.533799343,1.519052935,1.107993128,0.719678069
2822,0.708763,0.7522,0.45360832,0.46750816,1.083218606,0.866974885,0.715979908,0.598383926,0.486707141,0.420757344,3.480317463,1.481768035,1.082855963,0.68571932
2823,0.707625,0.725443,0.45288,0.45858176,1.056542206,0.882833765,0.711467012,0.59117361,0.496938888,0.412723584,3.457652863,1.457097535,1.056681038,0.688970617
2824,0.709339,0.717746,0.45397696,0.4566672,1.078077646,0.889262117,0.721809694,0.608647755,0.509318204,0.41100048,3.466106023,1.472091835,1.076581193,0.70187293
2825,0.707223,0.692662,0.45262272,0.43864416,1.026304606,0.849843685,0.685874948,0.555499958,0.454799967,0.394779744,3.421796463,1.424050535,1.025741088,0.648650081
2826,0.709018,0.804725,0.45377152,0.48439776,1.092708206,0.899766565,0.722213252,0.597770602,0.496616481,0.435957984,3.500351863,1.496530035,1.093663663,0.696599192
2827,0.709851,0.744068,0.45430464,0.46525408,1.066214526,0.855771621,0.700217297,0.564173837,0.47013907,0.418728672,3.467561343,1.466887935,1.066382878,0.669488843
2828,0.708777,0.718254,0.45361728,0.45664992,1.075460366,0.892368293,0.736294634,0.623435708,0.521948566,0.410984928,3.463180103,1.469320235,1.073925333,0.7114229
2829,0.707058,0.749701,0.45251712,0.46616288,1.078023326,0.864018661,0.714014929,0.578811943,0.469849554,0.419546592,3.473574543,1.475798935,1.077467228,0.67103943
2830,0.708779,0.761705,0.45361856,0.47055488,1.057065326,0.862052261,0.698841809,0.562673447,0.468538758,0.423499392,3.467087543,1.462076435,1.058318103,0.667246293
2831,0.707541,0.738306,0.45282624,0.46267104,1.055831486,0.860665189,0.724132151,0.580905721,0.499524577,0.416403936,3.458186783,1.457009135,1.056125898,0.691021489
2832,0.706684,0.755453,0.45227776,0.46788384,1.069294286,0.866635429,0.710508343,0.606806675,0.49064534,0.421095456,3.469730983,1.469512635,1.069348873,0.686418799
2833,0.708339,0.734252,0.45333696,0.46162912,1.073289566,0.873831653,0.722265322,0.597412258,0.499129806,0.415466208,3.465073903,1.469181735,1.072262608,0.693140192
2834,0.707491,0.743106,0.45279424,0.46419104,1.050101486,0.872081189,0.712864951,0.608291961,0.521033569,0.417771936,3.455641783,1.452871635,1.050794023,0.707401182
2835,0.707175,0.755711,0.452592,0.46812352,1.059083966,0.868867173,0.727093738,0.598874991,0.491099993,0.421311168,3.463665503,1.461374735,1.059656658,0.685154941
2836,0.707729,0.704535,0.45294656,0.44988032,1.053490766,0.851592613,0.68887409,0.553499272,0.481999418,0.404892288,3.442225703,1.447858235,1.052082633,0.675171181
2837,0.708853,0.710926,0.45366592,0.45432928,1.052189726,0.848551781,0.688441425,0.58475314,0.505802512,0.408896352,3.445624143,1.448906935,1.051369028,0.694423397
2838,0.70608,0.723882,0.4518912,0.45758784,1.059698286,0.857758629,0.707006903,0.570805523,0.473444418,0.411829056,3.452236983,1.455967635,1.058765623,0.669949061
2839,0.707367,0.795876,0.45271488,0.48103776,1.091798206,0.894638565,0.743310852,0.595848682,0.478678945,0.432933984,3.491336863,1.491567535,1.091740538,0.681256663
2840,0.707468,0.726333,0.45277952,0.45881632,1.042889853,0.836711883,0.688169506,0.580535605,0.472028484,0.412934688,3.444261247,1.44357555,1.043061277,0.666337897
2841,0.704839,0.694797,0.45109696,0.44145664,1.059380173,0.855904139,0.704723311,0.568978649,0.470782919,0.397310976,3.434746727,1.44706345,1.056300992,0.666039025
2842,0.706101,0.733526,0.45190464,0.46068064,1.067254173,0.892603339,0.734482671,0.595586137,0.481268909,0.414612576,3.457507727,1.46238095,1.066035867,0.677491317
2843,0.707671,0.69358,0.45290944,0.43938208,1.032205613,0.838164491,0.672931592,0.541945274,0.443156219,0.395443872,3.418284887,1.42524525,1.030465522,0.639574025
2844,0.706394,0.711944,0.45209216,0.45386816,1.036941693,0.859553355,0.692042684,0.554834147,0.460267318,0.408481344,3.434739007,1.43584035,1.036666357,0.655381924
2845,0.707461,0.781658,0.45277504,0.47651808,1.096241613,0.878193291,0.730954632,0.591963706,0.493570965,0.428866272,3.486638887,1.49144025,1.095041272,0.693144822
2846,0.708232,0.723864,0.45326848,0.45827072,1.046644253,0.865715403,0.712172322,0.574937858,0.489150286,0.412443648,3.443192847,1.44491855,1.046212827,0.680303939
2847,0.706265,0.700363,0.4520096,0.44634368,1.050967213,0.865573771,0.711259016,0.601807213,0.490245771,0.401709312,3.433027287,1.44199725,1.048724722,0.680596067
2848,0.708837,0.713949,0.45365568,0.45529152,1.062565053,0.885252043,0.737401634,0.602321307,0.509457046,0.409762368,3.447374047,1.45496955,1.060666177,0.698559547
2849,0.70654,0.670981,0.4521856,0.41804896,1.006772493,0.819417995,0.664334396,0.536667517,0.430134013,0.376244064,3.381835207,1.39430385,1.003655332,0.62296798
2850,0.705295,0.698655,0.4513888,0.4450144,1.034387933,0.829110347,0.681288277,0.585030622,0.503224497,0.40051296,3.422208367,1.42829815,1.032865487,0.688239228
2851,0.704255,0.718376,0.4507232,0.45524192,1.050065453,0.862852363,0.71828189,0.595425512,0.51554041,0.409717728,3.439874647,1.44497005,1.048791602,0.701426338
2852,0.706025,0.724741,0.451856,0.45784512,1.065718653,0.876174923,0.729339938,0.58787195,0.48629756,0.412060608,3.449904447,1.45781155,1.063741877,0.680600358
2853,0.705722,0.701844,0.45166208,0.4479392,1.039262733,0.843010187,0.698408149,0.583526519,0.482021216,0.40314528,3.426370567,1.43281665,1.037651212,0.672180303
2854,0.70594,0.686401,0.4518016,0.43304416,1.029017693,0.832014155,0.705611324,0.577689059,0.472951247,0.389739744,3.405953007,1.41748535,1.026134607,0.661858068
2855,0.706064,0.706469,0.45188096,0.45201056,1.059834093,0.867867275,0.71789382,0.599515056,0.511612045,0.406809504,3.439927607,1.44988085,1.057345782,0.699265806
2856,0.70702,0.707859,0.4524928,0.45276128,1.056434813,0.860747851,0.71739828,0.602718624,0.508174899,0.407485152,3.438578687,1.44750675,1.054202797,0.696041269
2857,0.707169,0.756262,0.45258816,0.46829792,1.072221453,0.860177163,0.69894173,0.574353384,0.486282707,0.421468128,3.461608647,1.46691505,1.070894852,0.682409176
2858,0.703962,0.702887,0.45053568,0.44950368,1.060877213,0.878301771,0.712641416,0.604113133,0.494090507,0.404553312,3.436742287,1.44880975,1.057860347,0.685034356
2859,0.705729,0.729554,0.45166656,0.45929056,1.040514093,0.857211275,0.70816902,0.593335216,0.507868173,0.413361504,3.435947607,1.43823085,1.039943282,0.693940708
2860,0.703633,0.715213,0.45032512,0.45403072,1.047504253,0.838403403,0.693522722,0.576818178,0.484654542,0.408627648,3.433782847,1.44064355,1.045789077,0.675852344
2861,0.705447,0.693115,0.45148608,0.43964736,1.056970893,0.868376715,0.728701372,0.614561097,0.524048878,0.395682624,3.423732807,1.44035185,1.052816132,0.707309472
2862,0.70549,0.805787,0.4515136,0.48360864,1.084782173,0.875425739,0.713140591,0.594112473,0.513689978,0.435247776,3.481199727,1.48299095,1.084334367,0.707550172
